temperatura,umidade
20.01834987472615,29.72217224535498
16.797487867973093,74.78039315554739
27.91105350001755,29.920288212884685
18.393618932257635,63.43683712696484
23.5928167291493,23.81205387474294
28.646750395553322,24.07817066180193
11.98712337146112,70.40744816340982
19.668579871678688,45.799012806863395
21.05223210279267,50.97285271118582
18.644917498101158,68.51317135371306
18.235713902282026,59.32463576005229
17.155874711605655,69.70624526925236
19.55188379234548,33.69075902239205
26.5493976752411,31.79902464735168
19.396694727274507,47.431410169909476
16.640774481323167,55.19723030045132
13.922045200962579,63.83731985760729
11.482987662704627,75.73239161568115
15.104836793822505,70.85878924789904
14.08782774648851,67.63179261472236
28.915341547043838,18.57418112350605
18.53601448334501,70.35443935809748
9.6706280471236,85.16867160573237
14.938933122951163,80.25036587312965
27.950505822771824,30.162625767067336
18.776291466928438,68.73292542942652
16.903806273895217,53.33056475857938
28.866201400088187,21.594257323753745
15.746240963663025,70.54929561360977
31.081455933450556,16.559442056353685
27.780140680265898,22.418857179342616
18.93340459444675,43.157240058610405
17.801865035440205,54.547791026579915
12.730481045257408,68.78238603653777
11.757188188641738,78.46973696109862
6.471624611833683,81.3875786921631
11.017208295352262,81.23397756453424
14.226752535115116,77.68508966046461
11.245277086296872,79.18108581128165
14.902679857826143,68.04803601938053
25.226255439741053,23.072611669312526
18.069842293641784,59.78211057766563
25.332750773179573,20.03653991251638
27.77755714759897,24.07990145781766
15.806436535933253,78.73792178143925
15.058444914647588,80.06034891921396
16.31529649227795,45.021880435016534
16.630750862337987,79.1028754044867
14.985275051457586,68.28211768392812
21.610892591884397,53.64018913449895
9.854071618248618,69.13560528013535
18.115748973418704,59.59990097490694
11.127437799275773,79.1316370757797
23.459288758244067,51.135759128135454
16.920287569717647,51.6809927845902
23.514496889123684,45.15679438693596
13.911763246084691,64.25081729029374
12.34857407286728,72.31320539619357
10.50864314826887,87.19880639913414
11.34179121540751,80.85140121627364
17.89902049405857,65.29190567915161
18.091862776381536,62.790903166249805
24.00438587217171,52.46127197946181
16.878121853273786,62.44950813727711
11.900388346501716,69.32274564339697
14.55977271605908,63.636540497121054
24.579522925262225,35.80576232428889
31.344894726397378,20.3527069291533
18.85544970651096,34.994531088333034
28.699213834809143,14.291942453025582
13.142979562154899,59.08666515993079
19.500441408530964,51.0819899545566
29.844035312697976,24.656205984127187
16.65441452910178,49.447649271257326
16.75417387136641,73.28468855192617
15.564454519736012,69.84458644222828
27.270540863772982,25.992616416328335
6.853313344886113,85.17220102028152
21.80246149763357,34.66230863826913
27.085028584720995,42.15635897068803
15.630349032079772,77.2897926659202
23.838858442096164,55.182531636092016
12.806191671136723,72.93738380623243
20.459643205333116,55.006480272698425
24.4563303140477,34.055769391449964
19.115615418818507,46.13821156802098
18.70947402860304,66.26399187754329
14.189995138814488,67.70904083760814
14.926330316702643,63.36385673276063
17.589056814942083,71.31094923683003
12.50139698669594,81.88951233402378
14.304290045921766,69.24889039504589
26.790575330684145,22.893221795525218
26.22656285244463,28.64926238935872
19.83715433818381,54.79524368677151
29.1297673018171,30.38307580893351
28.04112421548605,20.35788472211601
18.43838532800678,45.119619428515186
10.261701267939232,82.88488589983767
12.582173155264304,81.31407735939986
21.10624693958439,39.409153112261095
14.531540738510584,69.04900263286733
30.43126234665228,19.17293581862344
17.712390268637897,47.13420291923442
17.84946874694595,68.87254905818486
22.38205159394143,51.356530664751084
27.316529424237867,26.252313891319364
21.878399862935545,40.7952072626963
21.48762091579601,52.285739858525524
19.009066562686783,51.06563515371351
15.367663940791376,73.05592848004567
29.133475361140317,19.382754743640607
14.918768398578834,62.124165334611156
13.344772239152514,78.22963048512322
16.693761292857246,55.54076090547004
19.506919406423414,54.6756103752003
16.282879582767354,46.77199590191064
19.3115811973301,70.43560464838316
15.821461631812767,67.99685129561688
16.346346659255353,57.82412105815837
16.420844137398973,75.55674242718112
18.024952236368716,63.571916316531876
19.072448409888686,64.63853624397866
18.511265020382087,48.185676801612715
14.77828150442166,75.34395423704278
16.308164279143284,77.43282605703935
14.957288211442014,66.86462862512688
14.641779138230973,51.66086248365081
17.07430913446197,63.005339847958396
20.1994084189698,38.564178601823215
15.746585672277853,80.12232337589082
15.124945561487777,64.6177785654246
17.676455297569444,54.68420527623776
18.42936254645171,47.185169678597596
18.409835783515874,53.72521132998178
21.014207525019014,58.077418187964575
18.84876292602728,67.21587829502681
17.971649725073295,57.83876695717729
10.842479470202045,58.69822291207393
16.888545231179823,71.85287378603516
23.16318092114676,47.76860506421155
28.165947349252964,29.7341621427439
17.211074623585993,61.26773008948798
13.623062820527114,64.74411325218892
14.215043313622044,78.58882833828656
10.380518029920772,87.97617757726026
23.680149803090607,50.065112490959734
21.278302411941848,42.52290585642644
24.24962881459704,50.60584545400586
24.087368395626235,48.94281157822459
13.56015996914484,63.045177819406796
19.526231968962428,71.97615218608044
15.752385937610475,67.87453621945735
21.81975693549487,43.53118026019685
16.847944491967407,55.065148644334975
14.932987008679364,63.1791518446355
24.194356339291808,33.15507662491772
16.10268472759115,76.46199832068905
11.658139463201973,78.42310970401203
28.01757429493932,30.3742110926299
21.72232045160198,34.75200955742518
16.83592508235701,66.82750716724756
28.449946547909818,18.682060082099085
24.655579798948505,47.423654838156864
27.428009987004213,37.15712059551058
10.733030252544767,67.93167661281348
11.054905969467548,77.84966590061848
18.42587700739722,44.58352978252135
15.438801376706317,71.85723075561091
24.025821473551915,37.57281927572462
18.344597102442332,71.8340307394774
17.67763550802203,62.01929272178325
18.28107001723427,43.686247937792075
9.078779349183966,73.13988491493528
14.917221092252529,63.98279392219624
12.324487503541791,67.79007828082902
15.200943664295595,62.010216068301105
11.724657442880002,77.78707285775502
16.728797458929527,61.87205158460769
23.23100323211254,54.9487639258654
19.75162735325384,44.20950828431214
27.209186173321466,19.969492601206497
14.151656465078613,73.1325149769215
24.89449055654726,42.80830020862113
24.282846574286516,45.623770259906784
26.869307807970067,27.479070084049983
18.43246828310383,72.45108513612139
27.51291640827644,19.69177738097572
21.879547784713353,49.55938532822562
11.03446511003007,66.01544901503621
18.635930154573142,61.50690233928214
21.401486792612566,42.680961695968975
22.562309068308053,34.71674753797269
21.13480032951904,52.7159033812634
14.741516783761906,80.16825707777942
26.952077116501563,34.34012976827609
27.425704839667706,27.90878208426799
13.588752795411933,66.65328077323402
25.700583441131236,37.41667283627567
13.026733493176303,66.8737762096591
12.875935380488643,73.82994792111025
24.0179548341123,36.959431226678426
18.0454223972952,47.429134565193024
26.212964032622146,26.32550067110336
22.763201018306933,44.27207601817552
12.499667409047687,65.0438593856599
10.93619836274148,68.61227704828958
23.874534423733536,38.08348484234741
23.87130735268575,40.34715241035757
19.645500628728986,42.963456623433
15.72895789116927,68.24227322842074
16.601155790973323,51.70590468457283
27.83932948538909,16.28909454161335
22.548175943656688,39.918636046122735
18.278002003067094,56.04747282668161
17.605652652807322,69.53173127729968
15.841416789195359,79.66691740062238
15.15930572812994,80.3077237673812
21.736353709324852,41.9835902336046
27.43096747143804,34.13621661917048
22.2441940745925,35.89398342092211
23.707149152824236,55.376149824469216
13.041404397161552,66.48472514884155
17.890823737988683,75.32579561190516
26.10172299374587,32.10541853331556
15.309377418783987,73.1331814645645
18.172529176274764,73.88341045270181
12.53028007070279,79.50842639373555
18.551592921551617,52.32569681818437
12.927906038867661,77.08426662826949
25.66863929415255,41.89588383327294
17.914894471335508,61.053844870529176
22.291859520247147,51.85348494990987
22.482539419827333,43.59106910523819
26.67397492226523,34.237289427365575
19.103541536510733,53.18276158939686
16.422802806736108,56.58142851782913
15.169953795066679,65.47529440172782
14.501198211800913,68.23587617233173
29.319400789190503,18.260640039541652
11.790854556847524,76.47444686274838
29.07660777433402,21.847531427932495
13.608185955242972,59.29706994528727
27.379644319387925,30.54514290430563
26.82190987136267,34.24118999401553
25.598851063271354,29.174913686293227
27.290503867068896,21.541305469803294
9.955853360156528,85.98282238451146
9.411722955863505,71.5185791142967
18.134690246250614,62.786218688880055
24.78846325589288,36.084540787310985
18.10097941030895,62.74220605944607
19.202737194858337,57.85994208301182
25.39373784539739,30.2771445178177
20.936435489278082,57.85395050117177
17.107449546712676,74.96775152771494
12.228466115064872,82.11107671694741
16.37198335644584,64.52334600065703
28.72481491626788,24.9102226119968
13.25480108077647,72.84036747844513
15.56003153967225,62.04798310499931
21.314850916150558,42.7629390377685
8.66067171400763,75.46598426994049
19.61430774001198,63.11847373305611
16.13507374576395,70.15095162429915
13.218784055014813,69.10203515999642
18.933767275933334,67.41840046631258
22.451838587959454,43.593367914174245
24.128705207712876,49.269061309088116
28.96033909637805,21.665040130965444
13.49452196255244,77.37201363717348
18.214733184712294,63.55117480143154
15.309405266883044,83.60707591983186
21.806461832221675,55.34394303245741
12.458999005224006,71.01943694641112
28.82179887931866,27.00646385403171
23.017637179565444,42.44871107771521
15.259969049716307,63.055627845831914
18.086020880426105,56.09771609435367
26.743468456318464,28.224902717672048
11.789771972972945,78.65097748329542
15.060688502601543,71.67849783255225
20.582378135351238,66.68386343062389
16.589911570733964,61.745810302793274
15.073445321110857,87.86247303327872
19.660522665540846,65.32387961227445
8.286614877980854,83.84137402859228
23.985743902892242,37.98554732834792
22.531731178338546,53.60594541533002
27.888674483870485,22.93732328079866
24.660193912052502,43.18411806816376
14.727320733897661,69.99520779790723
18.291937734209114,49.657838717322605
14.218705452487987,86.04593921045443
11.867233801505439,70.28429063119927
15.333742033493463,68.55697652417071
18.215813403487346,51.73963926810911
11.5651681453253,80.93416538202938
9.636539027668782,86.60055369087956
27.55749308755828,26.334751826183766
19.376874622444117,65.49562919944547
20.82785418478876,40.201878878870005
22.44977907503771,48.38957625687397
25.323341470071593,20.453748411265828
15.5193503516978,82.97984293332615
10.060418277871333,85.57044476606737
15.607646955833081,68.50764173966172
18.575087446575715,74.71113535642317
10.152092387422304,88.27138324372004
12.996398462552975,79.08022842686165
27.27250947647728,27.29757052076602
27.341116037704882,30.69144086690171
21.440686648286704,44.10401695894606
30.879036922629314,21.797892831617453
17.104105352320854,58.01088418126229
18.81128562154197,66.18086281184964
21.6133094112039,55.19824484273059
17.242327851128824,56.54868985645605
22.78700962252695,40.37709530571222
11.850712588065425,70.1982114862028
14.048951712060461,70.13404697160992
19.959398402945407,30.789812743177883
25.18705739565125,45.318488004956436
19.15027448449372,65.69335033741886
16.687515246401368,62.09794446864709
17.358620874873274,30.716677880907856
26.288827279091187,28.742124918526066
23.021652983343788,48.9695010880546
10.616695224862513,83.78182546848593
13.10781299349728,63.29666761141469
18.28503798477712,62.55936438597993
13.203406649668755,73.07219832420272
23.402172163147306,28.064976583443077
17.024404396815523,45.8295230158127
20.62255905921095,62.255035176888626
9.28168484795348,73.55246014192826
15.852656182993151,76.16637865957837
17.150105398339683,74.29872720643657
13.609484355972027,74.61723583289046
27.87353770022559,23.86758777943067
24.79092548411275,37.58529806053231
19.088849156524716,70.64113712269909
19.596094420336712,40.36847200074855
28.254479566084733,24.289049068634316
29.67516902229493,25.822071818781986
13.20936793891211,77.73698804328596
14.81223628535774,59.73820579940355
26.09910452618267,27.907754630337532
18.823709525804336,48.05312199062901
27.30567504943834,27.453430064036223
29.66393649169108,26.527502391473263
10.294779592625408,80.98309256733806
26.511681967572038,32.04219407386575
14.040443209252556,88.03597174583348
18.243678562897752,51.68547181409215
18.725296664244116,66.87990553750805
21.41369518948067,41.38566480453772
21.68824207558063,36.16264382182946
14.236753876778577,68.35190714832184
24.223912316354472,52.6964535406204
20.128469313917833,63.37719683005055
16.660014452897947,46.453882719932636
19.00183024423165,47.52216016101978
16.098983617983233,74.39567387018965
17.54127857680123,65.41750193030374
10.307408395165,86.13636961941752
9.822955601095952,75.6964191094401
16.523241243828974,69.4242174317459
16.741020450150117,56.77143599903332
19.924181047890105,38.11452790622948
27.91550583775748,31.42161768357376
24.581716726738733,37.51436312126708
19.24978303473394,66.36059373300976
11.292748137865201,75.5375233725936
16.524170230126145,59.196762463966294
