temperatura,umidade
9.739405,84.841545
15.649032,75.318275
21.981056,43.276157
14.293734,81.042725
15.598038,74.26932
22.259718,50.08003
23.604885,31.177084
13.121967,65.25683
14.638456,63.54656
27.561468,24.545807
24.870192,35.318886
18.047169,51.3791
19.61701,62.178905
12.969545,73.53289
22.663275,25.612152
26.64211,22.129997
18.530401,66.407646
31.44954,22.93928
22.290241,36.17157
20.56143,45.94962
23.951534,46.102806
9.266603,86.51668
22.084583,37.52661
16.511288,53.77958
20.86848,50.841633
14.286336,83.378586
28.713005,32.313957
26.476954,38.220528
15.247589,64.749954
16.34341,64.57389
17.7548,60.175095
23.596645,46.739418
10.172521,77.88711
23.648386,51.60158
17.658815,60.742245
23.104239,43.175293
26.280563,33.892605
26.969543,35.789436
22.95044,33.474434
12.924653,67.633446
15.29635,65.47712
28.34795,31.314777
18.517529,49.236824
25.839108,32.300243
17.36957,66.75925
12.843469,76.96821
23.372782,38.091682
26.062305,29.317429
16.185455,52.89332
19.86146,45.31832
12.586683,76.80729
17.973248,44.27888
25.780518,48.056404
11.543189,76.36846
27.341433,24.966751
23.259056,44.375225
19.26391,45.27966
12.451599,67.491745
23.287128,52.290447
29.518381,21.617197
15.859083,63.08568
22.65181,57.154053
30.899313,23.6152
13.391897,87.93266
9.261289,81.79459
26.263004,41.355995
23.497637,48.554134
23.645967,51.482807
25.9291,27.70447
19.490305,54.937824
20.894474,28.549433
20.642975,61.519493
16.857384,60.71199
21.999836,43.77363
28.430079,35.05908
20.113873,62.00508
19.02332,63.834538
27.20494,32.31299
21.21353,55.69764
15.6030655,78.60362
17.264185,65.59326
14.709939,84.12565
23.396252,39.57671
15.787871,59.87743
28.094086,28.544876
15.494903,75.96743
23.348549,48.638256
16.780735,39.673336
27.32158,33.477627
15.109891,72.445274
28.619541,23.914473
11.013745,79.79527
24.473063,35.966095
16.996437,51.647068
12.325919,77.49737
21.947659,54.047684
26.4542,30.691326
17.48709,57.828915
21.136177,49.78495
17.843494,72.68108
28.019527,25.395237
16.5612,61.966625
16.713953,62.984383
18.547958,43.143482
14.612745,67.20888
21.423618,56.06417
13.38376,86.74341
26.825472,40.4286
23.880262,39.145565
25.62441,28.464579
14.212964,82.01499
21.935875,48.706078
14.907147,62.4889
13.016925,76.108765
16.101698,65.91438
28.911028,25.434744
23.385445,46.957996
24.128832,42.711407
18.019512,62.17458
22.60918,43.494934
9.9550295,78.78697
13.170715,88.65559
20.266632,45.753197
15.468471,74.92159
17.67378,58.650215
19.583508,43.073204
14.332457,64.47273
16.558277,56.614594
14.489838,44.71702
29.375284,25.588295
19.303888,49.4915
14.235135,67.098015
23.476847,40.478596
17.55951,58.54055
19.714464,44.997913
26.836279,33.08542
22.9213,52.758133
24.550013,39.154682
15.505295,78.44245
29.629547,23.556522
17.661266,73.741035
20.291155,67.49935
26.524714,29.351091
19.868532,48.566147
14.334879,68.374466
19.98674,44.54468
16.40772,54.653606
12.230051,79.028145
16.579317,59.24173
16.229912,73.0702
13.108251,83.3465
11.546667,83.17888
14.349599,68.49884
21.060688,38.16713
28.284304,32.09387
31.413534,15.885619
17.348257,73.17298
21.227919,47.056847
17.364893,63.701283
27.969177,35.890606
25.256958,47.614964
14.5529995,73.27327
14.483261,80.692635
12.053882,71.04817
12.701506,67.536896
10.390506,71.43337
18.424215,54.103344
12.799766,65.377396
28.738813,18.207775
16.100182,58.25652
17.295076,74.727554
21.101027,42.316315
13.767306,68.1073
12.996886,71.8325
18.620464,51.147484
11.6199255,70.55998
13.448531,80.512726
12.533584,61.5532
18.825201,40.970524
19.188072,61.41002
25.216526,47.643726
22.3677,44.790432
15.581432,80.480354
12.838735,67.35887
16.677134,73.75769
27.046816,28.051464
13.763917,67.379074
12.276632,66.31399
23.290323,58.289074
29.880161,23.273026
15.15747,63.723015
15.161298,76.500305
15.649728,50.63952
23.26278,40.85728
19.662489,63.622463
21.244081,30.80736
18.415916,68.99149
13.031952,83.6026
26.386354,39.511097
16.826757,50.459618
17.467873,62.60013
14.331776,84.62601
17.038609,53.769688
17.719257,66.94548
13.120883,86.36643
12.47322,77.30966
19.455976,56.5263
17.949808,72.23735
18.1612,73.8893
21.349514,38.42066
26.955795,30.486542
11.607099,74.5405
18.016293,68.93868
11.719992,71.70447
28.40948,22.11932
16.899212,58.90565
18.151611,62.314877
21.161245,45.275764
12.417696,70.43302
19.110838,60.674038
27.699179,31.654875
26.159025,32.357414
10.587011,80.880615
19.564903,67.54502
27.335552,39.644924
25.403696,35.759
24.973345,39.546513
10.168959,71.11906
15.333453,79.10422
22.29741,48.69995
24.64166,27.724632
15.368801,56.620377
21.420889,50.574272
16.226748,63.116055
17.453007,64.42153
23.181223,38.245365
16.55891,61.14242
11.099409,74.92092
14.739728,47.136566
13.580463,89.04046
11.185976,63.11556
17.691305,52.76038
10.897889,75.635086
24.030582,51.039104
24.41105,29.9422
18.77203,62.4738
16.620329,73.278595
17.222675,47.24919
13.069701,70.09148
18.470896,58.529533
30.28829,19.904804
16.184824,58.715557
23.117247,38.88793
26.416224,38.82173
17.159338,68.63275
18.061987,42.813114
18.960014,55.138027
24.961231,39.56601
22.421959,52.1222
17.356422,74.98356
11.603321,70.26697
13.701323,76.644005
17.577627,55.094383
26.204576,39.28214
15.849511,69.795235
28.142666,30.519426
24.746336,28.670588
19.06078,67.96427
20.112238,45.435116
13.5963955,63.90822
29.684277,21.108774
26.035686,21.470673
11.171777,85.60569
17.786777,52.849094
27.545876,28.270975
25.80221,22.529547
13.320703,74.4079
25.65534,29.891066
25.928133,43.63649
13.835091,82.30765
15.305052,77.35452
30.43093,17.55306
14.34915,53.010803
27.800623,34.620438
11.466784,76.12129
14.080583,64.04339
6.9005404,80.67528
20.752962,65.47954
11.895553,80.86033
12.774311,75.64727
20.192093,43.49286
11.110407,83.403915
18.154589,34.475452
20.03299,45.67176
23.656261,33.086044
13.150061,80.874214
16.636675,55.31458
15.464857,60.725407
19.379679,43.237503
14.619681,71.0733
19.26325,46.829643
23.395039,40.182697
15.613956,56.99303
16.01338,51.72242
12.026586,89.32435
26.830715,26.690964
13.23487,69.111244
16.908955,72.6507
27.348375,26.032738
22.69988,52.741238
11.753223,76.34535
18.57742,59.74522
18.556454,45.138435
30.798128,20.040073
18.206846,75.51558
21.772676,56.909054
18.912743,50.97683
13.789119,63.056484
14.559123,67.33859
13.428216,62.547207
25.84676,40.705753
22.062273,45.0903
15.072804,78.169716
23.42676,48.13984
27.564688,14.917535
19.786215,45.579136
21.087183,50.562073
13.903358,66.98787
24.154022,47.056313
19.891882,45.794056
13.210097,69.13799
26.355566,23.282906
19.049397,42.33601
17.666763,58.01749
15.469653,77.27545
12.749491,69.41409
29.290281,21.843195
26.955183,34.68549
20.811771,68.65581
21.842596,35.64454
25.358244,47.949497
27.101095,28.76124
28.67014,32.96031
16.138783,53.22584
10.346406,90.270256
20.485815,41.363888
18.611141,55.62697
29.834951,16.429722
17.573374,70.80377
10.299968,72.58342
19.75823,31.872908
15.425244,79.28424
14.687012,67.83319
10.577567,71.02107
16.776941,49.456505
14.574364,62.816948
21.191511,44.960876
18.16256,71.87077
17.109196,60.952263
18.33265,48.156586
21.719053,46.75279
15.462332,80.35307
24.469614,36.489067
28.2507,25.181808
16.417738,50.728237
19.838295,52.917786
11.080212,70.762115
22.851797,36.70056
21.805485,61.086323
11.617224,89.68336
21.257324,51.060368
16.872238,57.65432
15.090007,81.039894
17.504183,59.681877
25.074587,31.72524
28.152687,40.621838
14.531177,59.21203
19.353062,43.04888
18.509203,53.01218
14.327408,75.68785
20.833807,51.804962
14.73091,76.8074
17.933535,66.50541
22.25977,49.61282
17.061836,73.33378
19.779026,42.92595
14.298309,64.69536
15.913128,63.23292
22.490446,53.023987
13.323392,74.09458
19.903893,53.210197
26.676277,32.8922
16.60398,60.41646
25.92538,36.222393
12.151854,72.55187
29.82941,24.938581
14.44986,76.64563
25.683199,39.034412
20.949266,48.806503
21.33881,60.7279
15.553411,58.059425
16.198473,79.19841
16.712019,76.667046
16.576391,51.8379
30.70311,23.255394
24.186224,38.80983
15.721982,66.09955
13.045936,62.15041
7.3885646,82.35956
20.184732,49.115482
16.719059,56.099106
19.263165,46.21554
24.080734,57.259296
13.465129,80.82222
14.416312,60.987473
17.55373,48.41541
15.607204,70.05914
19.164995,43.812046
18.79742,43.022194
20.140703,40.75089
29.177864,24.620209
21.554777,41.94582
17.810503,62.12769
18.189377,59.14384
16.94194,76.271484
14.060885,79.560104
27.811674,26.437565
9.336172,73.69477
13.424107,61.62909
24.824259,51.008816
18.4028,70.56547
15.59207,77.554794
17.759846,73.08922
14.999195,75.58
17.810253,76.84124
16.921036,75.40115
7.310287,79.96158
16.35459,54.517715
20.88558,57.05284
12.534479,57.39332
9.363052,83.81009
26.387894,24.690332
21.395842,35.380924
13.508055,88.34374
18.585358,64.276726
14.456272,76.44369
20.413242,32.84515
19.87279,43.09317
12.82858,69.98397
14.453818,53.62214
25.359444,36.138096
16.315794,78.922295
21.04586,61.911873
27.243109,32.59518
13.744411,86.305466
20.28766,57.907066
8.582856,88.47315
24.736485,19.811787
14.236071,70.955055
14.806471,65.03059
27.088497,37.795517
21.997477,47.17794
16.339651,51.44614
26.927439,26.769361
21.740555,56.76349
20.38167,44.981705
14.8640995,72.56775
14.571181,62.8332
22.752684,51.04007
19.811308,41.04549
10.186979,72.18036
29.359932,23.568548
